dniCliente,fechaCreacion,orden,codigoEjercicio,cantidadSeries,cantidadRepeticiones,descansoSegundos,observaciones
41747096,2026-02-23,8,41,4,9,45,
41747096,2026-02-23,9,10,5,13,30,
41747096,2026-02-23,10,49,5,12,30,
41747096,2026-07-05,1,32,5,11,90,
41747096,2026-07-05,2,22,5,11,30,
41747096,2026-07-05,3,50,5,9,30,Controlar la velocidad de ejecución.
41747096,2026-07-05,4,15,3,15,120,
41747096,2026-07-05,5,39,5,12,120,Aumentar el peso si completa todas las series.
41747096,2026-07-05,6,45,4,12,45,
41747096,2026-07-05,7,6,5,15,45,Mantener la técnica durante todo el ejercicio.
41747096,2026-07-05,8,27,4,8,120,Aumentar el peso si completa todas las series.
41747096,2026-04-12,1,44,3,14,30,Aumentar el peso si completa todas las series.
41747096,2026-04-12,2,9,4,10,120,Reducir el peso si pierde la técnica.
41747096,2026-04-12,3,49,4,15,120,Controlar la velocidad de ejecución.
41747096,2026-04-12,4,12,3,8,120,
41747096,2026-04-12,5,29,5,11,45,Controlar la velocidad de ejecución.
41747096,2026-04-12,6,5,4,13,30,
41747096,2026-04-12,7,4,3,11,30,
41747096,2026-04-12,8,46,4,14,45,Evitar impulsos.
41747096,2026-04-12,9,54,4,15,45,Evitar impulsos.
35453371,2026-01-20,1,23,5,15,45,Reducir el peso si pierde la técnica.
35453371,2026-01-20,2,7,3,14,45,Mantener la técnica durante todo el ejercicio.
35453371,2026-01-20,3,29,5,14,30,Aumentar el peso si completa todas las series.
35453371,2026-01-20,4,6,3,9,60,Aumentar el peso si completa todas las series.
35453371,2026-01-20,5,17,3,11,120,
35453371,2026-01-20,6,10,5,13,120,Evitar impulsos.
35453371,2026-01-20,7,53,3,10,45,
35453371,2026-01-20,8,19,3,12,120,Realizar el movimiento completo.
35453371,2026-07-21,1,35,3,15,30,Aumentar el peso si completa todas las series.
35453371,2026-07-21,2,55,4,12,60,
35453371,2026-07-21,3,53,5,12,30,Aumentar el peso si completa todas las series.
35453371,2026-07-21,4,13,3,11,90,Controlar la velocidad de ejecución.
35453371,2026-07-21,5,9,5,10,30,Evitar impulsos.
35453371,2026-07-21,6,28,5,11,45,Evitar impulsos.
35453371,2026-07-21,7,42,4,14,60,Reducir el peso si pierde la técnica.
35453371,2026-07-21,8,40,3,12,30,Reducir el peso si pierde la técnica.
35453371,2026-07-21,9,25,4,14,60,Reducir el peso si pierde la técnica.
41350266,2026-07-29,1,27,5,8,60,Realizar el movimiento completo.
41350266,2026-07-29,2,37,3,12,120,Reducir el peso si pierde la técnica.
41350266,2026-07-29,3,51,3,15,60,Mantener la técnica durante todo el ejercicio.
41350266,2026-07-29,4,19,5,13,60,Reducir el peso si pierde la técnica.
41350266,2026-07-29,5,22,5,13,30,Controlar la velocidad de ejecución.
41350266,2026-07-29,6,53,4,8,60,Controlar la velocidad de ejecución.
41350266,2026-07-29,7,4,4,12,60,Mantener la técnica durante todo el ejercicio.
41350266,2026-03-11,1,13,4,8,30,
41350266,2026-03-11,2,44,4,12,30,Controlar la velocidad de ejecución.
41350266,2026-03-11,3,16,3,10,90,Controlar la velocidad de ejecución.
41350266,2026-03-11,4,54,3,10,45,
41350266,2026-03-11,5,10,3,11,60,
41350266,2026-03-11,6,5,5,14,90,Evitar impulsos.
41350266,2026-04-08,1,20,4,13,30,Controlar la velocidad de ejecución.
41350266,2026-04-08,2,43,3,12,90,Realizar el movimiento completo.
41350266,2026-04-08,3,38,5,11,120,Mantener la técnica durante todo el ejercicio.
41350266,2026-04-08,4,29,4,14,45,Controlar la velocidad de ejecución.
41350266,2026-04-08,5,45,5,8,120,Reducir el peso si pierde la técnica.
41350266,2026-04-08,6,26,5,13,45,Evitar impulsos.
41350266,2026-04-08,7,33,4,12,30,Controlar la velocidad de ejecución.
41350266,2026-04-08,8,21,5,10,30,
41350266,2026-04-08,9,23,4,8,45,Evitar impulsos.
41350266,2026-07-30,1,37,3,11,45,Controlar la velocidad de ejecución.
41350266,2026-07-30,2,53,5,14,30,Evitar impulsos.
41350266,2026-07-30,3,46,5,15,30,
41350266,2026-07-30,4,27,3,12,30,
41350266,2026-07-30,5,22,5,10,45,Realizar el movimiento completo.
41350266,2026-07-30,6,19,3,13,30,Mantener la técnica durante todo el ejercicio.
41350266,2026-07-30,7,1,4,10,90,Reducir el peso si pierde la técnica.
41350266,2026-07-30,8,11,5,10,30,Realizar el movimiento completo.
41350266,2026-07-30,9,26,5,13,90,
41350266,2026-07-30,10,10,4,14,60,Controlar la velocidad de ejecución.
34403713,2026-01-16,1,43,3,13,60,
34403713,2026-01-16,2,53,5,10,120,
34403713,2026-01-16,3,30,4,9,90,Aumentar el peso si completa todas las series.
34403713,2026-01-16,4,1,4,8,45,Controlar la velocidad de ejecución.
34403713,2026-01-16,5,26,3,14,90,
34403713,2026-01-16,6,33,3,8,30,
34403713,2026-01-16,7,48,4,13,30,Controlar la velocidad de ejecución.
34403713,2026-01-16,8,36,3,13,30,Evitar impulsos.
34403713,2026-01-16,9,34,3,14,120,Reducir el peso si pierde la técnica.
34403713,2026-01-16,10,44,5,15,90,Realizar el movimiento completo.
34403713,2026-05-16,1,29,3,13,30,Realizar el movimiento completo.
34403713,2026-05-16,2,15,5,9,90,Reducir el peso si pierde la técnica.
34403713,2026-05-16,3,55,5,12,45,Reducir el peso si pierde la técnica.
34403713,2026-05-16,4,40,5,11,120,Evitar impulsos.
34403713,2026-05-16,5,35,4,8,45,Aumentar el peso si completa todas las series.
34403713,2026-05-16,6,44,4,14,120,
34403713,2026-05-16,7,4,5,15,60,
34403713,2026-05-16,8,22,3,15,30,Mantener la técnica durante todo el ejercicio.
34403713,2026-05-16,9,27,3,15,60,
34403713,2026-06-07,1,8,5,15,45,Controlar la velocidad de ejecución.
34403713,2026-06-07,2,20,3,15,120,Controlar la velocidad de ejecución.
34403713,2026-06-07,3,23,5,13,120,
34403713,2026-06-07,4,35,4,12,30,Mantener la técnica durante todo el ejercicio.
34403713,2026-06-07,5,25,5,11,45,
34403713,2026-06-07,6,54,4,14,60,
34403713,2026-06-07,7,48,3,8,45,
34403713,2026-06-07,8,28,3,9,45,Aumentar el peso si completa todas las series.
45671152,2026-02-08,1,32,4,8,90,Aumentar el peso si completa todas las series.
45671152,2026-02-08,2,34,3,14,30,Evitar impulsos.
45671152,2026-02-08,3,2,4,12,120,Realizar el movimiento completo.
45671152,2026-02-08,4,33,3,15,120,Controlar la velocidad de ejecución.
45671152,2026-02-08,5,42,4,15,90,Mantener la técnica durante todo el ejercicio.
45671152,2026-02-08,6,55,4,12,30,Controlar la velocidad de ejecución.
45671152,2026-02-08,7,26,4,9,90,Aumentar el peso si completa todas las series.
45671152,2026-04-14,1,25,5,14,45,Realizar el movimiento completo.
45671152,2026-04-14,2,39,3,13,120,Realizar el movimiento completo.
45671152,2026-04-14,3,24,5,13,45,
45671152,2026-04-14,4,28,3,10,120,
45671152,2026-04-14,5,33,5,8,60,Aumentar el peso si completa todas las series.
45671152,2026-04-14,6,17,3,9,30,
45671152,2026-04-14,7,16,4,14,60,Mantener la técnica durante todo el ejercicio.
45671152,2026-04-14,8,37,5,15,90,
45671152,2026-04-14,9,14,5,11,60,
45671152,2026-04-14,10,29,4,11,45,Mantener la técnica durante todo el ejercicio.
45671152,2026-07-28,1,26,4,12,30,
45671152,2026-07-28,2,53,3,15,30,
45671152,2026-07-28,3,14,4,15,30,Mantener la técnica durante todo el ejercicio.
45671152,2026-07-28,4,15,3,8,30,Realizar el movimiento completo.
45671152,2026-07-28,5,7,4,14,120,Realizar el movimiento completo.
45671152,2026-07-28,6,45,3,10,60,
45671152,2026-07-28,7,54,3,8,45,Reducir el peso si pierde la técnica.
45671152,2026-07-28,8,37,5,8,60,Reducir el peso si pierde la técnica.
45671152,2026-07-28,9,49,3,12,120,Reducir el peso si pierde la técnica.
45671152,2026-07-28,10,11,3,13,60,
40497011,2026-01-15,1,45,3,13,60,Evitar impulsos.
40497011,2026-01-15,2,32,3,9,30,Aumentar el peso si completa todas las series.
40497011,2026-01-15,3,28,3,8,30,Realizar el movimiento completo.
40497011,2026-01-15,4,13,4,10,120,Aumentar el peso si completa todas las series.
40497011,2026-01-15,5,39,4,13,45,Controlar la velocidad de ejecución.
40497011,2026-01-15,6,9,5,10,30,Mantener la técnica durante todo el ejercicio.
40497011,2026-01-15,7,34,3,13,45,Controlar la velocidad de ejecución.
39442872,2026-08-01,1,31,5,14,30,
39442872,2026-08-01,2,8,4,8,45,
39442872,2026-08-01,3,4,3,12,45,Reducir el peso si pierde la técnica.
39442872,2026-08-01,4,24,3,12,45,
39442872,2026-08-01,5,19,3,14,120,Aumentar el peso si completa todas las series.
39442872,2026-08-01,6,45,3,10,90,Evitar impulsos.
39442872,2026-08-01,7,15,4,8,45,Evitar impulsos.
39442872,2026-08-01,8,16,4,12,60,
39442872,2026-08-01,9,50,4,9,30,Realizar el movimiento completo.
39442872,2026-07-31,1,20,3,14,90,
39442872,2026-07-31,2,55,5,10,90,
39442872,2026-07-31,3,50,4,8,45,
39442872,2026-07-31,4,33,3,12,30,Controlar la velocidad de ejecución.
39442872,2026-07-31,5,51,3,13,60,Controlar la velocidad de ejecución.
39442872,2026-07-31,6,30,3,14,90,Evitar impulsos.
39442872,2026-07-31,7,27,4,15,120,Reducir el peso si pierde la técnica.
39442872,2026-07-31,8,26,5,9,90,Controlar la velocidad de ejecución.
43146340,2026-07-11,1,50,4,13,30,Mantener la técnica durante todo el ejercicio.
43146340,2026-07-11,2,23,3,10,90,Aumentar el peso si completa todas las series.
43146340,2026-07-11,3,46,5,8,60,Mantener la técnica durante todo el ejercicio.
43146340,2026-07-11,4,38,4,13,120,Realizar el movimiento completo.
43146340,2026-07-11,5,51,4,13,60,Aumentar el peso si completa todas las series.
43146340,2026-07-11,6,27,3,10,45,Mantener la técnica durante todo el ejercicio.
43146340,2026-07-11,7,20,5,11,45,Controlar la velocidad de ejecución.
43146340,2026-07-11,8,17,4,8,120,
43146340,2026-03-20,1,26,5,10,45,Evitar impulsos.
43146340,2026-03-20,2,17,3,9,60,Reducir el peso si pierde la técnica.
43146340,2026-03-20,3,1,5,14,30,Evitar impulsos.
43146340,2026-03-20,4,40,4,12,60,
43146340,2026-03-20,5,45,3,11,45,
43146340,2026-03-20,6,28,3,9,90,Realizar el movimiento completo.
43146340,2026-03-20,7,14,3,11,30,Controlar la velocidad de ejecución.
43790433,2026-04-14,1,29,4,13,45,
43790433,2026-04-14,2,15,4,12,90,Evitar impulsos.
43790433,2026-04-14,3,31,3,15,90,
43790433,2026-04-14,4,14,5,14,90,Reducir el peso si pierde la técnica.
43790433,2026-04-14,5,40,3,8,45,Reducir el peso si pierde la técnica.
43790433,2026-04-14,6,28,3,12,90,Mantener la técnica durante todo el ejercicio.
43790433,2026-07-16,1,50,3,10,30,
43790433,2026-07-16,2,11,5,8,30,Aumentar el peso si completa todas las series.
43790433,2026-07-16,3,34,5,10,60,Evitar impulsos.
43790433,2026-07-16,4,29,5,9,45,Aumentar el peso si completa todas las series.
43790433,2026-07-16,5,14,4,14,30,Mantener la técnica durante todo el ejercicio.
43790433,2026-07-16,6,7,5,15,90,
43790433,2026-07-16,7,8,5,10,45,Aumentar el peso si completa todas las series.
43790433,2026-07-16,8,15,5,8,120,Aumentar el peso si completa todas las series.
43790433,2026-07-16,9,19,3,12,45,Realizar el movimiento completo.
33831536,2026-02-20,1,53,3,11,30,Mantener la técnica durante todo el ejercicio.
33831536,2026-02-20,2,52,4,12,120,Aumentar el peso si completa todas las series.
33831536,2026-02-20,3,31,4,9,45,Controlar la velocidad de ejecución.
33831536,2026-02-20,4,39,3,10,60,Mantener la técnica durante todo el ejercicio.
33831536,2026-02-20,5,36,4,10,45,Evitar impulsos.
33831536,2026-02-20,6,3,3,11,30,
33831536,2026-02-20,7,41,4,13,30,Aumentar el peso si completa todas las series.
48690393,2026-07-29,1,51,5,13,120,Aumentar el peso si completa todas las series.
48690393,2026-07-29,2,37,5,12,60,
48690393,2026-07-29,3,46,5,13,120,Mantener la técnica durante todo el ejercicio.
48690393,2026-07-29,4,9,4,10,30,
48690393,2026-07-29,5,10,4,10,30,Realizar el movimiento completo.
48690393,2026-07-29,6,22,4,10,120,
48690393,2026-07-29,7,2,4,12,30,Mantener la técnica durante todo el ejercicio.
48690393,2026-07-29,8,35,5,11,45,Aumentar el peso si completa todas las series.
45531687,2026-07-28,1,13,3,10,90,
45531687,2026-07-28,2,26,5,8,60,Reducir el peso si pierde la técnica.
45531687,2026-07-28,3,48,5,10,45,
45531687,2026-07-28,4,20,4,15,90,Controlar la velocidad de ejecución.
45531687,2026-07-28,5,23,5,13,120,Aumentar el peso si completa todas las series.
45531687,2026-07-28,6,32,4,10,120,
45531687,2026-07-28,7,22,3,9,45,Reducir el peso si pierde la técnica.
38693174,2026-07-20,1,36,4,9,90,Realizar el movimiento completo.
38693174,2026-07-20,2,46,4,15,45,Realizar el movimiento completo.
38693174,2026-07-20,3,23,3,14,45,
38693174,2026-07-20,4,18,3,8,45,Realizar el movimiento completo.
38693174,2026-07-20,5,25,4,9,30,
38693174,2026-07-20,6,38,5,15,90,
38693174,2026-07-19,1,2,4,12,120,Aumentar el peso si completa todas las series.
38693174,2026-07-19,2,20,5,13,30,
38693174,2026-07-19,3,19,5,9,30,
38693174,2026-07-19,4,3,3,10,60,Evitar impulsos.
38693174,2026-07-19,5,18,5,13,60,Realizar el movimiento completo.
38693174,2026-07-19,6,22,3,8,120,Aumentar el peso si completa todas las series.
38693174,2026-06-01,1,55,3,15,90,Realizar el movimiento completo.
38693174,2026-06-01,2,19,3,9,45,
38693174,2026-06-01,3,8,3,10,90,
38693174,2026-06-01,4,21,5,10,30,Controlar la velocidad de ejecución.
38693174,2026-06-01,5,38,5,15,60,Reducir el peso si pierde la técnica.
38693174,2026-06-01,6,25,5,13,30,Mantener la técnica durante todo el ejercicio.
38693174,2026-06-01,7,1,5,14,45,Reducir el peso si pierde la técnica.
38693174,2026-06-01,8,49,4,8,90,Realizar el movimiento completo.
38693174,2026-06-01,9,3,4,8,120,Aumentar el peso si completa todas las series.
38693174,2026-08-04,1,34,5,13,45,Controlar la velocidad de ejecución.
38693174,2026-08-04,2,38,4,13,60,
38693174,2026-08-04,3,31,3,11,120,Controlar la velocidad de ejecución.
38693174,2026-08-04,4,45,3,9,45,Reducir el peso si pierde la técnica.
38693174,2026-08-04,5,12,4,8,90,Evitar impulsos.
38693174,2026-08-04,6,36,4,8,30,Evitar impulsos.
38693174,2026-08-04,7,20,5,13,120,Aumentar el peso si completa todas las series.
38693174,2026-08-04,8,42,3,12,120,Mantener la técnica durante todo el ejercicio.
38693174,2026-08-04,9,44,3,12,60,Realizar el movimiento completo.
38693174,2026-08-04,10,48,4,12,120,Realizar el movimiento completo.
43365243,2026-07-23,1,15,3,14,60,Mantener la técnica durante todo el ejercicio.
43365243,2026-07-23,2,34,3,11,60,
43365243,2026-07-23,3,32,5,10,60,Aumentar el peso si completa todas las series.
43365243,2026-07-23,4,27,4,14,90,Realizar el movimiento completo.
43365243,2026-07-23,5,43,4,15,60,
43365243,2026-07-23,6,10,4,14,30,Realizar el movimiento completo.
43365243,2026-07-23,7,45,3,15,45,Reducir el peso si pierde la técnica.
43365243,2026-07-23,8,29,3,12,90,
43365243,2026-07-23,9,7,3,15,30,
47355282,2026-06-10,1,11,3,13,90,Controlar la velocidad de ejecución.
47355282,2026-06-10,2,9,5,14,45,
47355282,2026-06-10,3,34,3,9,45,Aumentar el peso si completa todas las series.
47355282,2026-06-10,4,19,4,15,30,Realizar el movimiento completo.
47355282,2026-06-10,5,24,4,12,60,Reducir el peso si pierde la técnica.
47355282,2026-06-10,6,40,3,10,90,Controlar la velocidad de ejecución.
47355282,2026-06-10,7,14,4,15,45,
47355282,2026-06-10,8,22,4,15,45,Evitar impulsos.
47355282,2026-06-10,9,51,5,11,90,Mantener la técnica durante todo el ejercicio.
47355282,2026-06-10,10,54,4,12,45,Reducir el peso si pierde la técnica.
43621615,2025-12-02,1,40,4,11,60,Mantener la técnica durante todo el ejercicio.
43621615,2025-12-02,2,21,3,15,45,Controlar la velocidad de ejecución.
43621615,2025-12-02,3,12,5,12,120,
43621615,2025-12-02,4,26,5,14,30,Reducir el peso si pierde la técnica.
43621615,2025-12-02,5,11,5,9,120,Reducir el peso si pierde la técnica.
43621615,2025-12-02,6,30,3,15,60,Mantener la técnica durante todo el ejercicio.
43621615,2025-12-02,7,16,5,12,30,Evitar impulsos.
30907914,2026-02-21,1,12,3,14,90,Realizar el movimiento completo.
30907914,2026-02-21,2,55,3,8,60,
30907914,2026-02-21,3,14,5,9,60,Mantener la técnica durante todo el ejercicio.
30907914,2026-02-21,4,53,5,10,45,Controlar la velocidad de ejecución.
30907914,2026-02-21,5,42,3,14,30,Reducir el peso si pierde la técnica.
30907914,2026-02-21,6,4,5,11,90,Aumentar el peso si completa todas las series.
30907914,2026-02-21,7,30,5,13,90,Aumentar el peso si completa todas las series.
30907914,2026-02-21,8,44,5,9,90,
30907914,2026-02-21,9,50,5,11,90,
30907914,2026-02-21,10,54,3,15,120,
46529533,2026-07-13,1,5,3,8,90,Aumentar el peso si completa todas las series.
46529533,2026-07-13,2,34,4,9,30,Evitar impulsos.
46529533,2026-07-13,3,40,3,13,120,
46529533,2026-07-13,4,32,5,10,45,Aumentar el peso si completa todas las series.
46529533,2026-07-13,5,27,4,11,120,Evitar impulsos.
46529533,2026-07-13,6,20,4,8,90,Aumentar el peso si completa todas las series.
46529533,2026-07-13,7,39,3,9,45,Aumentar el peso si completa todas las series.
46529533,2026-07-13,8,54,3,13,60,Reducir el peso si pierde la técnica.
46529533,2026-07-13,9,30,3,11,120,Mantener la técnica durante todo el ejercicio.
46529533,2026-07-13,10,9,4,14,90,Controlar la velocidad de ejecución.
46529533,2026-08-07,1,47,4,12,120,
46529533,2026-08-07,2,48,3,10,60,
46529533,2026-08-07,3,44,4,15,30,Mantener la técnica durante todo el ejercicio.
46529533,2026-08-07,4,27,4,8,90,
46529533,2026-08-07,5,30,5,11,45,Controlar la velocidad de ejecución.
46529533,2026-08-07,6,36,5,13,45,
46529533,2026-08-07,7,31,4,10,120,
46529533,2026-08-07,8,14,5,11,30,
46529533,2026-08-07,9,23,4,10,60,Reducir el peso si pierde la técnica.
46529533,2026-08-07,10,17,3,14,30,Reducir el peso si pierde la técnica.
48184474,2026-07-16,1,25,3,9,30,
48184474,2026-07-16,2,48,5,11,90,Aumentar el peso si completa todas las series.
48184474,2026-07-16,3,55,4,11,120,
48184474,2026-07-16,4,24,5,14,90,Controlar la velocidad de ejecución.
48184474,2026-07-16,5,26,3,10,120,Realizar el movimiento completo.
48184474,2026-07-16,6,5,5,12,60,Evitar impulsos.
48184474,2026-07-16,7,34,4,9,60,Controlar la velocidad de ejecución.
48184474,2026-07-16,8,29,4,10,90,
48184474,2026-07-16,9,9,4,12,90,
48184474,2026-07-16,10,41,5,9,90,
48184474,2026-03-18,1,35,5,15,45,Evitar impulsos.
48184474,2026-03-18,2,48,3,12,90,Realizar el movimiento completo.
48184474,2026-03-18,3,5,5,9,90,Controlar la velocidad de ejecución.
48184474,2026-03-18,4,37,5,8,90,
48184474,2026-03-18,5,16,5,9,90,
48184474,2026-03-18,6,26,5,12,30,Controlar la velocidad de ejecución.
30652764,2026-07-09,1,29,4,9,30,Realizar el movimiento completo.
30652764,2026-07-09,2,7,3,15,60,
30652764,2026-07-09,3,2,3,8,60,Aumentar el peso si completa todas las series.
30652764,2026-07-09,4,6,5,15,45,Mantener la técnica durante todo el ejercicio.
30652764,2026-07-09,5,23,4,9,60,Reducir el peso si pierde la técnica.
30652764,2026-07-09,6,26,3,13,60,Reducir el peso si pierde la técnica.
30652764,2026-07-09,7,53,3,14,60,
35648176,2026-07-24,1,31,3,14,60,Evitar impulsos.
35648176,2026-07-24,2,45,5,11,45,Controlar la velocidad de ejecución.
35648176,2026-07-24,3,25,5,9,60,
35648176,2026-07-24,4,50,3,8,90,Reducir el peso si pierde la técnica.
35648176,2026-07-24,5,36,5,14,45,
35648176,2026-07-24,6,39,5,9,30,
35648176,2026-07-24,7,22,4,10,60,Mantener la técnica durante todo el ejercicio.
35648176,2026-07-24,8,19,3,13,30,
35648176,2026-07-24,9,35,4,14,45,
35648176,2026-02-11,1,17,3,11,30,
35648176,2026-02-11,2,19,5,9,120,Controlar la velocidad de ejecución.
35648176,2026-02-11,3,31,4,14,30,Controlar la velocidad de ejecución.
35648176,2026-02-11,4,53,5,15,45,Mantener la técnica durante todo el ejercicio.
35648176,2026-02-11,5,24,5,10,90,Aumentar el peso si completa todas las series.
35648176,2026-02-11,6,8,4,9,60,Realizar el movimiento completo.
35648176,2026-02-11,7,41,5,13,45,
32080077,2026-07-22,1,38,4,14,90,Evitar impulsos.
32080077,2026-07-22,2,32,4,11,60,Controlar la velocidad de ejecución.
32080077,2026-07-22,3,33,3,13,90,Mantener la técnica durante todo el ejercicio.
32080077,2026-07-22,4,26,5,15,120,
32080077,2026-07-22,5,48,5,11,90,Mantener la técnica durante todo el ejercicio.
32080077,2026-07-22,6,19,3,11,60,Controlar la velocidad de ejecución.
32080077,2026-07-22,7,41,3,10,90,Realizar el movimiento completo.
32080077,2026-07-22,8,18,3,14,45,Aumentar el peso si completa todas las series.
32080077,2026-08-02,1,11,3,13,45,
